LabVIEW Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	.
Multi_Headings	No
X_Columns	One
Time_Pref	Absolute
Operator	berg group
Description	1st Column: Elasped Time (s), 2nd Column:  Balance Signal (V), 3rd Column:  Barrier Signal (V), 4th Column:  Molecular Area (A**2/molecule),5th Column:  Surface Pressure (mN/m)
Date	2016/04/12
Time	15:19:07.4375
***End_of_Header***	
	
Channels	4				
Samples	1	1	1	1	
Date	2016/04/12	2016/04/12	2016/04/12	2016/04/12	
Time	15:43:09.796875	15:43:09.796875	15:43:09.796875	15:43:09.796875	
X_Dimension	Time	Time	Time	Time	
X0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	
Delta_X	1.000000	1.000000	1.000000	1.000000	
***End_of_Header***					
X_Value	Untitled	Untitled 1	Untitled 2	Untitled 3	Comment
41.156250	1.846627	0.318960	56.075553	-0.163087	0
41.625000	1.860848	0.320993	56.015452	-0.510528	0
42.109375	1.866182	0.323280	55.947838	-0.640819	0
42.656250	1.852658	0.323788	55.932813	-0.310439	0
43.093750	1.833547	0.325313	55.887737	0.156435	0
43.578125	1.842817	0.326964	55.838905	-0.070023	0
44.046875	1.822310	0.328489	55.793829	0.430975	0
44.531250	1.847515	0.331920	55.692408	-0.184802	0
45.078125	1.859007	0.333698	55.639820	-0.465547	0
45.546875	1.843389	0.336113	55.568450	-0.083982	0
45.968750	1.829992	0.335858	55.575962	0.243295	0
46.453125	1.837293	0.338018	55.512105	0.064921	0
46.953125	1.862817	0.339670	55.463273	-0.558612	0
47.484375	1.829230	0.341830	55.399415	0.261908	0
47.968750	1.831389	0.342084	55.391902	0.209171	0
48.406250	1.844341	0.344753	55.313020	-0.107248	0
48.890625	1.832468	0.343990	55.335558	0.182803	0
49.437500	1.836278	0.347929	55.219112	0.089738	0
49.843750	1.853484	0.351487	55.113935	-0.330603	0
50.328125	1.843896	0.352122	55.095153	-0.096391	0
50.812500	1.825357	0.354155	55.035052	0.356524	0
51.281250	1.855579	0.352884	55.072615	-0.381789	0
51.828125	1.857166	0.354028	55.038808	-0.420566	0
52.281250	1.860785	0.358602	54.903581	-0.508977	0
52.734375	1.854309	0.358475	54.907337	-0.350767	0
53.218750	1.834563	0.361143	54.828454	0.131617	0
53.687500	1.833928	0.363049	54.772110	0.147128	0
54.156250	1.830944	0.364065	54.742059	0.220029	0
54.609375	1.826881	0.365971	54.685714	0.319298	0
55.062500	1.827325	0.366988	54.655664	0.308440	0
55.500000	1.828913	0.368767	54.603075	0.269663	0
55.953125	1.838436	0.373214	54.471604	0.037002	0
56.437500	1.834309	0.372578	54.490386	0.137822	0
56.953125	1.840404	0.375501	54.403990	-0.011082	0
57.468750	1.841674	0.376263	54.381452	-0.042103	0
57.937500	1.858182	0.377279	54.351402	-0.445383	0
58.515625	1.842246	0.378931	54.302570	-0.056063	0
59.015625	1.856087	0.380964	54.242468	-0.394198	0
59.531250	1.841865	0.382743	54.189880	-0.046756	0
60.015625	1.825167	0.385411	54.110997	0.361177	0
60.484375	1.836405	0.387444	54.050896	0.086636	0
60.968750	1.864912	0.389096	54.002064	-0.609797	0
61.453125	1.844912	0.390366	53.964501	-0.121208	0
61.937500	1.828532	0.393670	53.866836	0.278970	0
62.421875	1.841547	0.395322	53.818004	-0.039001	0
62.968750	1.854753	0.394051	53.855567	-0.361625	0
63.375000	1.829040	0.396973	53.769172	0.266561	0
63.859375	1.822056	0.398879	53.712827	0.437179	0
64.343750	1.829929	0.401548	53.633945	0.244846	0
64.828125	1.818310	0.401039	53.648970	0.528693	0
65.375000	1.857483	0.403072	53.588869	-0.428321	0
65.859375	1.867134	0.404978	53.532524	-0.664085	0
66.328125	1.867134	0.405232	53.525011	-0.664085	0
66.765625	1.860150	0.408917	53.416078	-0.493467	0
67.312500	1.862944	0.412093	53.322170	-0.561714	0
67.703125	1.845928	0.413364	53.284607	-0.146025	0
68.187500	1.841230	0.413364	53.284607	-0.031246	0
68.656250	1.824595	0.414635	53.247044	0.375136	0
69.140625	1.843262	0.418446	53.134354	-0.080880	0
69.687500	1.852912	0.418446	53.134354	-0.316644	0
70.156250	1.835579	0.420606	53.070497	0.106800	0
70.578125	1.839008	0.423656	52.980345	0.023042	0
71.046875	1.846119	0.422766	53.006639	-0.150679	0
71.546875	1.856658	0.425053	52.939025	-0.408157	0
72.171875	1.844023	0.428484	52.837605	-0.099493	0
72.656250	1.855325	0.429373	52.811310	-0.375585	0
73.156250	1.849674	0.431406	52.751209	-0.237539	0
73.640625	1.858880	0.433947	52.676083	-0.462445	0
74.187500	1.843389	0.433312	52.694864	-0.083982	0
74.609375	1.836595	0.437124	52.582175	0.081983	0
75.078125	1.835262	0.437124	52.582175	0.114556	0
75.515625	1.847452	0.439538	52.510805	-0.183251	0
76.046875	1.828532	0.439284	52.518317	0.278970	0
76.578125	1.838246	0.443350	52.398115	0.041655	0
77.062500	1.845484	0.445383	52.338014	-0.135168	0
77.546875	1.834881	0.447416	52.277913	0.123862	0
78.031250	1.818500	0.447543	52.274157	0.524040	0
78.578125	1.832087	0.450338	52.191518	0.192109	0
78.984375	1.857039	0.452117	52.138929	-0.417464	0
79.468750	1.839770	0.455039	52.052534	0.004429	0
79.953125	1.841166	0.455039	52.052534	-0.029695	0
80.390625	1.863007	0.456310	52.014970	-0.563265	0
80.937500	1.822881	0.457453	51.981164	0.417016	0
81.437500	1.816913	0.459232	51.928575	0.562817	0
81.890625	1.817738	0.462408	51.834667	0.542653	0
82.328125	1.838627	0.463933	51.789591	0.032348	0
82.812500	1.829865	0.465458	51.744515	0.246397	0
83.296875	1.852277	0.466474	51.714465	-0.301133	0
83.781250	1.845928	0.469015	51.639338	-0.146025	0
84.234375	1.847325	0.472065	51.549187	-0.180149	0
84.671875	1.845865	0.471048	51.579237	-0.144474	0
85.125000	1.855769	0.475495	51.447766	-0.386442	0
85.609375	1.855579	0.474098	51.489086	-0.381789	0
86.062500	1.853420	0.476385	51.421472	-0.329052	0
86.531250	1.832595	0.479053	51.342589	0.179701	0
87.015625	1.835008	0.481594	51.267463	0.120760	0
87.562500	1.836659	0.481467	51.271219	0.080432	0
87.953125	1.857039	0.482992	51.226143	-0.417464	0
88.421875	1.852849	0.484517	51.181067	-0.315093	0
88.906250	1.834817	0.485152	51.162286	0.125413	0
89.390625	1.812786	0.488074	51.075890	0.663637	0
89.921875	1.835325	0.489726	51.027058	0.113004	0
90.406250	1.830817	0.491378	50.978226	0.223131	0
90.906250	1.821484	0.494300	50.891831	0.451139	0
91.390625	1.820786	0.494427	50.888074	0.468201	0
91.875000	1.852214	0.496841	50.816704	-0.299582	0
92.312500	1.815770	0.498747	50.760359	0.590736	0
92.781250	1.821992	0.501288	50.685233	0.438731	0
93.234375	1.813104	0.502178	50.658939	0.655881	0
93.718750	1.827262	0.503957	50.606350	0.309991	0
94.250000	1.839960	0.504465	50.591325	-0.000224	0
94.671875	1.831452	0.507387	50.504930	0.207620	0
95.156250	1.832913	0.508149	50.482392	0.171945	0
95.609375	1.849992	0.510309	50.418534	-0.245294	0
96.093750	1.824087	0.511707	50.377215	0.387545	0
96.640625	1.825675	0.514756	50.287063	0.348768	0
97.125000	1.825484	0.516281	50.241987	0.353421	0
97.578125	1.826119	0.516916	50.223206	0.337911	0
98.015625	1.827897	0.520220	50.125541	0.294480	0
98.453125	1.814627	0.520855	50.106760	0.618655	0
98.937500	1.844341	0.523269	50.035390	-0.107248	0
99.421875	1.829230	0.523269	50.035390	0.261908	0
99.906250	1.815707	0.523905	50.016608	0.592287	0
100.390625	1.806183	0.526319	49.945238	0.824949	0
100.953125	1.818056	0.528606	49.877624	0.534897	0
101.359375	1.840214	0.530258	49.828792	-0.006428	0
101.843750	1.826691	0.530639	49.817523	0.323951	0
102.328125	1.821357	0.533561	49.731128	0.454241	0
102.812500	1.809294	0.535848	49.663514	0.748946	0
103.359375	1.844150	0.538008	49.599657	-0.102595	0
103.843750	1.824722	0.537627	49.610925	0.372034	0
104.328125	1.798564	0.539660	49.550824	1.011078	0
104.812500	1.838627	0.541947	49.483211	0.032348	0
105.359375	1.824786	0.545123	49.389303	0.370483	0
105.765625	1.805485	0.544996	49.393059	0.842011	0
106.250000	1.816532	0.547029	49.332958	0.572123	0
106.734375	1.832849	0.549570	49.257831	0.173496	0
107.218750	1.838119	0.550968	49.216512	0.044757	0
107.765625	1.814627	0.552366	49.175192	0.618655	0
108.234375	1.804659	0.552239	49.178949	0.862175	0
108.718750	1.807707	0.555034	49.096310	0.787723	0
109.203125	1.817929	0.557956	49.009914	0.537999	0
109.750000	1.815580	0.560752	48.927275	0.595389	0
110.156250	1.839897	0.561260	48.912250	0.001327	0
110.640625	1.830309	0.562657	48.870930	0.235540	0
111.109375	1.831389	0.564309	48.822098	0.209171	0
111.562500	1.839897	0.564182	48.825855	0.001327	0
112.109375	1.824976	0.568248	48.705652	0.365830	0
112.593750	1.811707	0.568883	48.686871	0.690005	0
113.062500	1.817040	0.569900	48.656820	0.559715	0
113.546875	1.840278	0.573076	48.562912	-0.007980	0
114.078125	1.831198	0.573839	48.540374	0.213824	0
114.515625	1.806373	0.577904	48.420172	0.820295	0
114.984375	1.802755	0.577777	48.423928	0.908707	0
115.468750	1.820087	0.580827	48.333777	0.485263	0
115.953125	1.819008	0.582606	48.281188	0.511631	0
116.453125	1.811961	0.583114	48.266163	0.683801	0
116.875000	1.795453	0.584893	48.213574	1.087081	0
117.359375	1.807008	0.586799	48.157229	0.804785	0
117.843750	1.795009	0.587561	48.134692	1.097938	0
118.328125	1.801167	0.589213	48.085859	0.947484	0
118.843750	1.813929	0.590356	48.052053	0.635717	0
119.312500	1.834690	0.593024	47.973170	0.128515	0
119.812500	1.822754	0.595057	47.913069	0.420118	0
120.296875	1.809992	0.596201	47.879262	0.731884	0
120.843750	1.805167	0.598869	47.800379	0.849766	0
121.218750	1.800215	0.599377	47.785354	0.970750	0
121.703125	1.803135	0.601537	47.721496	0.899400	0
122.156250	1.816215	0.603443	47.665152	0.579879	0
122.640625	1.819008	0.605095	47.616319	0.511631	0
123.156250	1.813357	0.605476	47.605050	0.649677	0
123.625000	1.795453	0.607763	47.537437	1.087081	0
124.109375	1.787136	0.611829	47.417234	1.290272	0
124.593750	1.794437	0.611067	47.439772	1.111898	0
124.984375	1.784342	0.612973	47.383427	1.358519	0
125.531250	1.802056	0.613862	47.357133	0.925769	0
126.000000	1.822691	0.615641	47.304545	0.421669	0
126.484375	1.817992	0.617293	47.255713	0.536448	0
126.937500	1.812024	0.618944	47.206880	0.682250	0
127.484375	1.816786	0.621358	47.135510	0.565919	0
127.890625	1.782628	0.622121	47.112972	1.400398	0
128.375000	1.785993	0.625805	47.004039	1.318191	0
128.859375	1.786755	0.626568	46.981501	1.299578	0
129.328125	1.784723	0.628601	46.921400	1.349213	0
129.875000	1.799390	0.632285	46.812467	0.990914	0
130.359375	1.804977	0.631650	46.831248	0.854419	0
130.796875	1.789295	0.634572	46.744853	1.237535	0
131.265625	1.799897	0.633937	46.763635	0.978505	0
131.750000	1.803580	0.636478	46.688508	0.888543	0
132.203125	1.806881	0.638638	46.624651	0.807887	0
132.687500	1.807897	0.640036	46.583331	0.783070	0
133.125000	1.790755	0.641688	46.534499	1.201860	0
133.609375	1.779453	0.642450	46.511961	1.477952	0
134.140625	1.803834	0.643339	46.485667	0.882339	0
134.562500	1.771898	0.647024	46.376734	1.662530	0
135.046875	1.775581	0.647659	46.357952	1.572568	0
135.531250	1.769041	0.649565	46.301607	1.732329	0
136.015625	1.765168	0.649819	46.294095	1.826944	0
136.515625	1.776152	0.653631	46.181405	1.558608	0
137.000000	1.771771	0.651852	46.233993	1.665632	0
137.468750	1.801231	0.655791	46.117548	0.945933	0
137.953125	1.805421	0.658332	46.042421	0.843562	0
138.484375	1.772787	0.660873	45.967295	1.640815	0
138.937500	1.794691	0.662779	45.910950	1.105694	0
139.406250	1.768279	0.660873	45.967295	1.750941	0
139.890625	1.781549	0.666083	45.813286	1.426766	0
140.375000	1.804532	0.666337	45.805773	0.865277	0
140.921875	1.791580	0.666718	45.794504	1.181696	0
141.390625	1.786945	0.668751	45.734403	1.294925	0
141.781250	1.769358	0.672436	45.625470	1.724573	0
142.265625	1.786564	0.672309	45.629226	1.304231	0
142.750000	1.776152	0.673706	45.587906	1.558608	0
143.296875	1.760724	0.675866	45.524049	1.935520	0
143.781250	1.757486	0.677645	45.471460	2.014624	0
144.281250	1.773612	0.679170	45.426385	1.620651	0
144.765625	1.746057	0.681584	45.355015	2.293818	0
145.312500	1.772216	0.683744	45.291157	1.654775	0
145.718750	1.795326	0.684252	45.276132	1.090183	0
146.203125	1.790374	0.686920	45.197249	1.211167	0
146.703125	1.777231	0.689462	45.122123	1.532240	0
147.187500	1.767708	0.689970	45.107097	1.764901	0
147.718750	1.778882	0.693146	45.013189	1.491912	0
148.203125	1.757486	0.692003	45.046996	2.014624	0
148.671875	1.769676	0.692765	45.024458	1.716818	0
149.156250	1.773612	0.697466	44.885474	1.620651	0
149.687500	1.767454	0.698737	44.847911	1.771105	0
150.078125	1.756851	0.700134	44.806592	2.030135	0
150.546875	1.769485	0.701278	44.772785	1.721471	0
151.031250	1.769168	0.701532	44.765272	1.729226	0
151.484375	1.751835	0.705598	44.645070	2.152670	0
152.015625	1.768978	0.707377	44.592481	1.733880	0
152.500000	1.761676	0.706360	44.622532	1.912253	0
152.984375	1.740280	0.709918	44.517355	2.434966	0
153.453125	1.778501	0.712586	44.438472	1.501218	0
153.937500	1.770438	0.713984	44.397153	1.698205	0
154.421875	1.749613	0.715636	44.348321	2.206958	0
154.890625	1.755581	0.716779	44.314514	2.061157	0
155.375000	1.779390	0.716779	44.314514	1.479503	0
155.859375	1.760787	0.721226	44.183043	1.933969	0
156.390625	1.751581	0.721861	44.164261	2.158875	0
156.812500	1.770755	0.722751	44.137967	1.690449	0
157.296875	1.736597	0.725038	44.070353	2.524929	0
157.781250	1.755200	0.726563	44.025277	2.070463	0
158.265625	1.762184	0.729612	43.935125	1.899845	0
158.796875	1.769930	0.731518	43.878781	1.710613	0
159.281250	1.770819	0.732407	43.852486	1.688898	0
159.718750	1.732978	0.733932	43.807411	2.613340	0
160.203125	1.763200	0.735330	43.766091	1.875028	0
160.718750	1.761867	0.737108	43.713503	1.907600	0
161.125000	1.737613	0.741047	43.597057	2.500112	0
161.609375	1.720852	0.741174	43.593300	2.909596	0
162.078125	1.743835	0.742699	43.548224	2.348106	0
162.562500	1.750184	0.743080	43.536955	2.192998	0
163.109375	1.749168	0.746130	43.446804	2.217816	0
163.500000	1.758311	0.747400	43.409241	1.994461	0
163.984375	1.760660	0.750068	43.330358	1.937071	0
164.437500	1.727137	0.749814	43.337870	2.756039	0
164.921875	1.748978	0.752483	43.258988	2.222469	0
165.453125	1.717741	0.755913	43.157567	2.985599	0
165.937500	1.725042	0.755786	43.161323	2.807225	0
166.421875	1.709487	0.756548	43.138786	3.187238	0
166.921875	1.747962	0.759979	43.037365	2.247286	0
167.453125	1.742248	0.761122	43.003558	2.386883	0
167.875000	1.717614	0.761885	42.981020	2.988701	0
168.390625	1.749486	0.764680	42.898381	2.210060	0
168.875000	1.750946	0.765697	42.868330	2.174385	0
169.312500	1.750819	0.767348	42.819498	2.177488	0
169.828125	1.735327	0.769762	42.748128	2.555950	0
170.312500	1.729296	0.771668	42.691783	2.703303	0
170.796875	1.708852	0.772431	42.669245	3.202749	0
171.265625	1.714312	0.773828	42.627926	3.069357	0
171.765625	1.712788	0.776115	42.560312	3.106582	0
172.171875	1.738375	0.776751	42.541531	2.481499	0
172.656250	1.742057	0.779165	42.470160	2.391536	0
173.093750	1.755835	0.780308	42.436354	2.054952	0
173.578125	1.718883	0.781960	42.387521	2.957679	0
174.125000	1.709169	0.784120	42.323664	3.194994	0
174.546875	1.702757	0.784120	42.323664	3.351653	0
175.031250	1.703646	0.786153	42.263563	3.329938	0
175.484375	1.706249	0.789838	42.154630	3.266343	0
175.953125	1.694630	0.789965	42.150873	3.550190	0
176.500000	1.735645	0.790854	42.124579	2.548195	0
176.984375	1.717550	0.792506	42.075747	2.990252	0
177.453125	1.691265	0.796191	41.966814	3.632397	0
177.968750	1.696598	0.797842	41.917981	3.502107	0
178.500000	1.701614	0.800638	41.835342	3.379572	0
178.890625	1.700408	0.802798	41.771485	3.409042	0
179.343750	1.704915	0.802035	41.794023	3.298916	0
179.796875	1.708026	0.804958	41.707627	3.222913	0
180.281250	1.701233	0.804576	41.718896	3.388878	0
180.812500	1.706630	0.807118	41.643770	3.257037	0
181.296875	1.695328	0.810294	41.549862	3.533129	0
181.781250	1.686503	0.811438	41.516055	3.748728	0
182.250000	1.714249	0.812327	41.489761	3.070908	0
182.734375	1.709550	0.814360	41.429660	3.185687	0
183.234375	1.705741	0.814868	41.414634	3.278752	0
183.718750	1.680154	0.817918	41.324483	3.903836	0
184.187500	1.681614	0.821348	41.223062	3.868161	0
184.640625	1.698566	0.821221	41.226818	3.454024	0
185.187500	1.703773	0.823127	41.170474	3.326835	0
185.578125	1.702058	0.825033	41.114129	3.368714	0
186.031250	1.683202	0.825033	41.114129	3.829384	0
186.515625	1.693868	0.828336	41.016465	3.568803	0
186.984375	1.713423	0.830242	40.960120	3.091072	0
187.546875	1.697043	0.831513	40.922556	3.491250	0
188.031250	1.673805	0.833165	40.873724	4.058944	0
188.515625	1.695201	0.835070	40.817380	3.536231	0
189.000000	1.670440	0.838247	40.723472	4.141151	0
189.531250	1.672599	0.839517	40.685908	4.088414	0
189.921875	1.699836	0.840534	40.655858	3.423002	0
190.406250	1.699773	0.841423	40.629564	3.424553	0
190.843750	1.702185	0.843583	40.565706	3.365612	0
191.296875	1.699582	0.844092	40.550681	3.429206	0
191.781250	1.663520	0.846124	40.490580	4.310218	0
192.218750	1.698249	0.847141	40.460529	3.461779	0
192.687500	1.697424	0.850063	40.374134	3.481943	0
193.140625	1.679392	0.852604	40.299007	3.922449	0
193.609375	1.647901	0.851588	40.329058	4.691783	0
194.156250	1.690440	0.854256	40.250175	3.652561	0
194.578125	1.659583	0.857433	40.156267	4.406385	0
195.062500	1.681043	0.859339	40.099922	3.882121	0
195.546875	1.683329	0.861499	40.036065	3.826282	0
196.000000	1.685043	0.863023	39.990989	3.784403	0
196.562500	1.681043	0.862642	40.002258	3.882121	0
197.031250	1.664091	0.865056	39.930888	4.296258	0
197.515625	1.641552	0.866454	39.889568	4.846891	0
198.000000	1.661107	0.868487	39.829467	4.369159	0
198.546875	1.665107	0.870647	39.765610	4.271441	0
198.968750	1.668853	0.870647	39.765610	4.179928	0
199.406250	1.656536	0.871917	39.728047	4.480836	0
199.875000	1.658377	0.876618	39.589063	4.435855	0
200.328125	1.647456	0.877000	39.577794	4.702640	0
200.859375	1.650377	0.877127	39.574037	4.631291	0
201.296875	1.635647	0.879668	39.498911	4.991141	0
201.781250	1.654377	0.881828	39.435054	4.533573	0
202.250000	1.660218	0.883480	39.386221	4.390874	0
202.687500	1.632536	0.885767	39.318608	5.067143	0
203.250000	1.667519	0.887291	39.273532	4.212500	0
203.734375	1.676027	0.888689	39.232212	4.004656	0
204.203125	1.631584	0.889451	39.209674	5.090410	0
204.687500	1.621806	0.892374	39.123279	5.329275	0
205.234375	1.638631	0.893517	39.089472	4.918240	0
205.656250	1.660282	0.894788	39.051909	4.389323	0
206.125000	1.648472	0.897837	38.961757	4.677823	0
206.609375	1.622187	0.899743	38.905412	5.319969	0
207.093750	1.619140	0.900251	38.890387	5.394421	0
207.593750	1.617171	0.903682	38.788967	5.442504	0
208.046875	1.616219	0.904571	38.762672	5.465770	0
208.484375	1.612283	0.904571	38.762672	5.561937	0
208.968750	1.628536	0.906858	38.695059	5.164861	0
209.390625	1.646568	0.909527	38.616176	4.724355	0
209.921875	1.617679	0.912957	38.514755	5.430095	0
210.406250	1.615838	0.912957	38.514755	5.475077	0
210.843750	1.637869	0.913592	38.495974	4.936853	0
211.328125	1.600600	0.915625	38.435872	5.847335	0
211.875000	1.617362	0.917658	38.375771	5.437851	0
212.281250	1.636790	0.920199	38.300645	4.963221	0
212.765625	1.633171	0.921470	38.263082	5.051633	0
213.250000	1.627584	0.922995	38.218006	5.188127	0
213.703125	1.620981	0.924392	38.176686	5.349439	0
214.234375	1.593045	0.926044	38.127854	6.031913	0
214.734375	1.638441	0.927823	38.075266	4.922893	0
215.218750	1.613235	0.929602	38.022677	5.538671	0
215.687500	1.586315	0.931254	37.973845	6.196327	0
216.234375	1.589235	0.933286	37.913744	6.124978	0
216.640625	1.622505	0.933032	37.921257	5.312214	0
217.109375	1.605362	0.936844	37.808567	5.731004	0
217.593750	1.589807	0.937988	37.774760	6.111018	0
218.078125	1.573299	0.936463	37.819836	6.514298	0
218.625000	1.612917	0.942053	37.654558	5.546426	0
219.093750	1.611140	0.942689	37.635776	5.589856	0
219.484375	1.609679	0.943705	37.605726	5.625531	0
219.937500	1.612727	0.945992	37.538112	5.551079	0
220.390625	1.612917	0.946500	37.523087	5.546426	0
220.890625	1.590505	0.948279	37.470498	6.093956	0
221.375000	1.572347	0.950312	37.410397	6.537564	0
221.859375	1.571903	0.952726	37.339027	6.548422	0
222.296875	1.586505	0.952980	37.331514	6.191674	0
222.734375	1.575014	0.954251	37.293951	6.472419	0
223.265625	1.592473	0.957936	37.185018	6.045873	0
223.750000	1.586759	0.959587	37.136186	6.185470	0
224.203125	1.595585	0.962764	37.042278	5.969870	0
224.687500	1.591458	0.963018	37.034765	6.070690	0
225.234375	1.571458	0.963399	37.023496	6.559279	0
225.640625	1.581871	0.965559	36.959639	6.304903	0
226.125000	1.586315	0.967846	36.892025	6.196327	0
226.609375	1.584982	0.968482	36.873243	6.228900	0
227.078125	1.552665	0.971023	36.798117	7.018398	0
227.640625	1.573680	0.971785	36.775579	6.504992	0
228.109375	1.561681	0.974707	36.689183	6.798145	0
228.593750	1.552792	0.976232	36.644108	7.015296	0
229.078125	1.551205	0.977503	36.606544	7.054073	0
229.578125	1.540475	0.978773	36.568981	7.316205	0
230.015625	1.556030	0.982839	36.448779	6.936191	0
230.484375	1.563585	0.983347	36.433754	6.751613	0
230.921875	1.571776	0.984237	36.407459	6.551524	0
